1000,1,2.3954664000038921,0.4463791278913733,0.41513174768033057,0.1384891244282961,0
1000,1,2.3954664000038921,0.36492314420683997,0.470754583843043,0.164322271950117,0.0,102.58880302438385
1000,1,2.3954664000038921,0.42139904238903103,0.37835095761097215,0.20024999999999685,0.0,7086.5601745094882
1000,1,2.3954664000038921,0.4328183554261266,0.5670734399850169,0.00010820458885653165,0,7191.8804121128287
1000,1,2.3954664000038921,0.39565132101162426,0.4895986789883744,0.11475000000000124,0.0,6849.0891353669449
1000,1,2.3954664000038921,0.47441542167152634,0.3253345783284768,0.20024999999999685,0.0,7575.5298388634283
1000,1,2.3954664000038921,0.5089931989444999,0.36411131259876967,0.12689548845673043,0.0,7894.4404166148897
1000,1,2.3954664000038921,0.19743653685475937,0.6351926588744685,0.16737080427077208,0.0,78.452432549979193
1000,1,2.3954664000038921,0.3409212682601829,0.5640787317398186,0.09499999999999846,0.0,99.129910524929215
1000,1,2.3954664000038921,0.04694892796667016,0.6230510720333298,0.33000000000000007,0.0,56.765775107006561
